date,geography_name,geography_code,sex,hours,variable_name,value
2022,Selby,E07000169,Female,Full-Time,percent,NA
2022,South Yorkshire Met County,E11000003,Female,Full-Time,number_of_jobs_000s,12
2022,South Yorkshire Met County,E11000003,Female,Full-Time,percent,8.7
2022,Barnsley,E08000016,Female,Full-Time,number_of_jobs_000s,NA
2022,Barnsley,E08000016,Female,Full-Time,percent,NA
2022,Doncaster,E08000017,Female,Full-Time,number_of_jobs_000s,NA
2022,Doncaster,E08000017,Female,Full-Time,percent,NA
2022,Rotherham,E08000018,Female,Full-Time,number_of_jobs_000s,NA
2022,Rotherham,E08000018,Female,Full-Time,percent,NA
2022,Sheffield,E08000019,Female,Full-Time,number_of_jobs_000s,5
2022,Sheffield,E08000019,Female,Full-Time,percent,7.6
2022,West Yorkshire Met County,E11000006,Female,Full-Time,number_of_jobs_000s,34
2022,West Yorkshire Met County,E11000006,Female,Full-Time,percent,11.5
2022,Bradford,E08000032,Female,Full-Time,number_of_jobs_000s,NA
2022,Bradford,E08000032,Female,Full-Time,percent,NA
2022,Calderdale,E08000033,Female,Full-Time,number_of_jobs_000s,NA
2022,Calderdale,E08000033,Female,Full-Time,percent,NA
2022,Kirklees,E08000034,Female,Full-Time,number_of_jobs_000s,NA
2022,Kirklees,E08000034,Female,Full-Time,percent,NA
2022,Leeds,E08000035,Female,Full-Time,number_of_jobs_000s,21
2022,Leeds,E08000035,Female,Full-Time,percent,14.6
2022,Wakefield,E08000036,Female,Full-Time,number_of_jobs_000s,NA
2022,Wakefield,E08000036,Female,Full-Time,percent,10.5
2022,North East,E12000001,Female,Part-Time,number_of_jobs_000s,66
2022,North East,E12000001,Female,Part-Time,percent,27.7
2022,Darlington UA,E06000005,Female,Part-Time,number_of_jobs_000s,NA
2022,Darlington UA,E06000005,Female,Part-Time,percent,NA
2022,Hartlepool UA,E06000001,Female,Part-Time,number_of_jobs_000s,NA
2022,Hartlepool UA,E06000001,Female,Part-Time,percent,NA
2022,Middlesbrough UA,E06000002,Female,Part-Time,number_of_jobs_000s,NA
2022,Middlesbrough UA,E06000002,Female,Part-Time,percent,36.2
2022,Redcar and Cleveland UA,E06000003,Female,Part-Time,number_of_jobs_000s,NA
2022,Redcar and Cleveland UA,E06000003,Female,Part-Time,percent,43.4
2022,Stockton-on-Tees UA,E06000004,Female,Part-Time,number_of_jobs_000s,5
2022,Stockton-on-Tees UA,E06000004,Female,Part-Time,percent,28.8
2022,County Durham UA,E06000047,Female,Part-Time,number_of_jobs_000s,13
2022,County Durham UA,E06000047,Female,Part-Time,percent,29.6
2022,Northumberland UA,E06000057,Female,Part-Time,number_of_jobs_000s,6
2022,Northumberland UA,E06000057,Female,Part-Time,percent,23
2022,Tyne and Wear Met County,E11000007,Female,Part-Time,number_of_jobs_000s,29
2022,Tyne and Wear Met County,E11000007,Female,Part-Time,percent,26.1
2022,Gateshead,E08000037,Female,Part-Time,number_of_jobs_000s,6
2022,Gateshead,E08000037,Female,Part-Time,percent,33
2022,Newcastle upon Tyne,E08000021,Female,Part-Time,number_of_jobs_000s,9
2022,Newcastle upon Tyne,E08000021,Female,Part-Time,percent,22.6
2022,North Tyneside,E08000022,Female,Part-Time,number_of_jobs_000s,5
2022,North Tyneside,E08000022,Female,Part-Time,percent,23.6
2022,South Tyneside,E08000023,Female,Part-Time,number_of_jobs_000s,NA
2022,South Tyneside,E08000023,Female,Part-Time,percent,35.6
2022,Sunderland,E08000024,Female,Part-Time,number_of_jobs_000s,6
2022,Sunderland,E08000024,Female,Part-Time,percent,24.9
2022,North West,E12000002,Female,Part-Time,number_of_jobs_000s,142
2022,North West,E12000002,Female,Part-Time,percent,25.2
2022,Blackburn with Darwen UA,E06000008,Female,Part-Time,number_of_jobs_000s,NA
2022,Blackburn with Darwen UA,E06000008,Female,Part-Time,percent,NA
2022,Blackpool UA,E06000009,Female,Part-Time,number_of_jobs_000s,NA
2022,Blackpool UA,E06000009,Female,Part-Time,percent,NA
2022,Halton UA,E06000006,Female,Part-Time,number_of_jobs_000s,NA
2022,Halton UA,E06000006,Female,Part-Time,percent,34.7
2022,Warrington UA,E06000007,Female,Part-Time,number_of_jobs_000s,5
2022,Warrington UA,E06000007,Female,Part-Time,percent,25.3
2022,Cheshire East UA,E06000049,Female,Part-Time,number_of_jobs_000s,7
2022,Cheshire East UA,E06000049,Female,Part-Time,percent,24.9
2022,Cheshire West and Chester,E06000050,Female,Part-Time,number_of_jobs_000s,NA
2022,Cheshire West and Chester,E06000050,Female,Part-Time,percent,16.7
2022,Cumbria,E10000006,Female,Part-Time,number_of_jobs_000s,11
2022,Cumbria,E10000006,Female,Part-Time,percent,27.5
2022,Allerdale,E07000026,Female,Part-Time,number_of_jobs_000s,NA
2022,Allerdale,E07000026,Female,Part-Time,percent,NA
2022,Barrow-in-Furness,E07000027,Female,Part-Time,number_of_jobs_000s,NA
2022,Barrow-in-Furness,E07000027,Female,Part-Time,percent,NA
2022,Carlisle,E07000028,Female,Part-Time,number_of_jobs_000s,NA
2022,Carlisle,E07000028,Female,Part-Time,percent,NA
2022,Copeland,E07000029,Female,Part-Time,number_of_jobs_000s,NA
2022,Copeland,E07000029,Female,Part-Time,percent,NA
2022,Eden,E07000030,Female,Part-Time,number_of_jobs_000s,NA
2022,Eden,E07000030,Female,Part-Time,percent,NA
2022,South Lakeland,E07000031,Female,Part-Time,number_of_jobs_000s,NA
2022,South Lakeland,E07000031,Female,Part-Time,percent,NA
2022,Greater Manchester Met County,E11000001,Female,Part-Time,number_of_jobs_000s,52
2022,Greater Manchester Met County,E11000001,Female,Part-Time,percent,24.9
2022,Bolton,E08000001,Female,Part-Time,number_of_jobs_000s,NA
2022,Bolton,E08000001,Female,Part-Time,percent,21.3
2022,Bury,E08000002,Female,Part-Time,number_of_jobs_000s,NA
2022,Bury,E08000002,Female,Part-Time,percent,35.7
2022,Manchester,E08000003,Female,Part-Time,number_of_jobs_000s,13
2022,Manchester,E08000003,Female,Part-Time,percent,24
2022,Oldham,E08000004,Female,Part-Time,number_of_jobs_000s,NA
2022,Oldham,E08000004,Female,Part-Time,percent,27.6
2022,Rochdale,E08000005,Female,Part-Time,number_of_jobs_000s,5
2022,Rochdale,E08000005,Female,Part-Time,percent,34.8
2022,Salford,E08000006,Female,Part-Time,number_of_jobs_000s,NA
2022,Salford,E08000006,Female,Part-Time,percent,NA
2022,Stockport,E08000007,Female,Part-Time,number_of_jobs_000s,4
2022,Stockport,E08000007,Female,Part-Time,percent,18.6
2022,Tameside,E08000008,Female,Part-Time,number_of_jobs_000s,NA
2022,Tameside,E08000008,Female,Part-Time,percent,44
2022,Trafford,E08000009,Female,Part-Time,number_of_jobs_000s,NA
2022,Trafford,E08000009,Female,Part-Time,percent,18.5
2022,Wigan,E08000010,Female,Part-Time,number_of_jobs_000s,6
2022,Wigan,E08000010,Female,Part-Time,percent,25.4
2022,Lancashire,E10000017,Female,Part-Time,number_of_jobs_000s,29
2022,Lancashire,E10000017,Female,Part-Time,percent,27.8
2022,Burnley,E07000117,Female,Part-Time,number_of_jobs_000s,NA
2022,Burnley,E07000117,Female,Part-Time,percent,NA
2022,Chorley,E07000118,Female,Part-Time,number_of_jobs_000s,NA
2022,Chorley,E07000118,Female,Part-Time,percent,NA
2022,Fylde,E07000119,Female,Part-Time,number_of_jobs_000s,NA
2022,Fylde,E07000119,Female,Part-Time,percent,NA
2022,Hyndburn,E07000120,Female,Part-Time,number_of_jobs_000s,NA
2022,Hyndburn,E07000120,Female,Part-Time,percent,NA
2022,Lancaster,E07000121,Female,Part-Time,number_of_jobs_000s,NA
2022,Lancaster,E07000121,Female,Part-Time,percent,NA
2022,Pendle,E07000122,Female,Part-Time,number_of_jobs_000s,NA
2022,Pendle,E07000122,Female,Part-Time,percent,NA
2022,Preston,E07000123,Female,Part-Time,number_of_jobs_000s,4
2022,Preston,E07000123,Female,Part-Time,percent,20.8
2022,Ribble Valley,E07000124,Female,Part-Time,number_of_jobs_000s,NA
2022,Ribble Valley,E07000124,Female,Part-Time,percent,NA
2022,Rossendale,E07000125,Female,Part-Time,number_of_jobs_000s,NA
2022,Rossendale,E07000125,Female,Part-Time,percent,NA
2022,South Ribble,E07000126,Female,Part-Time,number_of_jobs_000s,NA
2022,South Ribble,E07000126,Female,Part-Time,percent,NA
2022,West Lancashire,E07000127,Female,Part-Time,number_of_jobs_000s,NA
2022,West Lancashire,E07000127,Female,Part-Time,percent,NA
2022,Wyre,E07000128,Female,Part-Time,number_of_jobs_000s,NA
2022,Wyre,E07000128,Female,Part-Time,percent,NA
2022,Merseyside Met County,E11000002,Female,Part-Time,number_of_jobs_000s,25
2022,Merseyside Met County,E11000002,Female,Part-Time,percent,23.9
2022,Knowsley,E08000011,Female,Part-Time,number_of_jobs_000s,NA
2022,Knowsley,E08000011,Female,Part-Time,percent,NA
2022,Liverpool,E08000012,Female,Part-Time,number_of_jobs_000s,10
2022,Liverpool,E08000012,Female,Part-Time,percent,23.6
2022,St. Helens,E08000013,Female,Part-Time,number_of_jobs_000s,NA
2022,St. Helens,E08000013,Female,Part-Time,percent,NA
2022,Sefton,E08000014,Female,Part-Time,number_of_jobs_000s,5
2022,Sefton,E08000014,Female,Part-Time,percent,25.8
2022,Wirral,E08000015,Female,Part-Time,number_of_jobs_000s,NA
2022,Wirral,E08000015,Female,Part-Time,percent,19.4
2022,Yorkshire and The Humber,E12000003,Female,Part-Time,number_of_jobs_000s,164
2022,Yorkshire and The Humber,E12000003,Female,Part-Time,percent,32.6
2022,East Riding of Yorkshire UA,E06000011,Female,Part-Time,number_of_jobs_000s,7
2022,East Riding of Yorkshire UA,E06000011,Female,Part-Time,percent,23.1
2022,Kingston upon Hull UA,E06000010,Female,Part-Time,number_of_jobs_000s,7
2022,Kingston upon Hull UA,E06000010,Female,Part-Time,percent,25.6
2022,North East Lincolnshire UA,E06000012,Female,Part-Time,number_of_jobs_000s,5
2022,North East Lincolnshire UA,E06000012,Female,Part-Time,percent,44.1
2022,North Lincolnshire UA,E06000013,Female,Part-Time,number_of_jobs_000s,NA
2022,North Lincolnshire UA,E06000013,Female,Part-Time,percent,28.9
2022,York UA,E06000014,Female,Part-Time,number_of_jobs_000s,4
2022,York UA,E06000014,Female,Part-Time,percent,20.3
2022,North Yorkshire,E10000023,Female,Part-Time,number_of_jobs_000s,14
2022,North Yorkshire,E10000023,Female,Part-Time,percent,26.4
2022,Craven,E07000163,Female,Part-Time,number_of_jobs_000s,NA
2022,Craven,E07000163,Female,Part-Time,percent,NA
2022,Hambleton,E07000164,Female,Part-Time,number_of_jobs_000s,NA
2022,Hambleton,E07000164,Female,Part-Time,percent,40.5
2022,Harrogate,E07000165,Female,Part-Time,number_of_jobs_000s,NA
2022,Harrogate,E07000165,Female,Part-Time,percent,NA
2022,Richmondshire,E07000166,Female,Part-Time,number_of_jobs_000s,NA
2022,Richmondshire,E07000166,Female,Part-Time,percent,NA
2022,Ryedale,E07000167,Female,Part-Time,number_of_jobs_000s,NA
2022,Ryedale,E07000167,Female,Part-Time,percent,NA
2022,Scarborough,E07000168,Female,Part-Time,number_of_jobs_000s,NA
2022,Scarborough,E07000168,Female,Part-Time,percent,NA
2022,Selby,E07000169,Female,Part-Time,number_of_jobs_000s,NA
2022,Selby,E07000169,Female,Part-Time,percent,41.9
2022,South Yorkshire Met County,E11000003,Female,Part-Time,number_of_jobs_000s,34
2022,South Yorkshire Met County,E11000003,Female,Part-Time,percent,31.5
2022,Barnsley,E08000016,Female,Part-Time,number_of_jobs_000s,4
2022,Barnsley,E08000016,Female,Part-Time,percent,31.3
2022,Doncaster,E08000017,Female,Part-Time,number_of_jobs_000s,9
2022,Doncaster,E08000017,Female,Part-Time,percent,35.7
2022,Rotherham,E08000018,Female,Part-Time,number_of_jobs_000s,7
2022,Rotherham,E08000018,Female,Part-Time,percent,29.1
2022,Sheffield,E08000019,Female,Part-Time,number_of_jobs_000s,13
2022,Sheffield,E08000019,Female,Part-Time,percent,30.2
2022,West Yorkshire Met County,E11000006,Female,Part-Time,number_of_jobs_000s,90
2022,West Yorkshire Met County,E11000006,Female,Part-Time,percent,37.1
2022,Bradford,E08000032,Female,Part-Time,number_of_jobs_000s,12
2022,Bradford,E08000032,Female,Part-Time,percent,31.4
2022,Calderdale,E08000033,Female,Part-Time,number_of_jobs_000s,5
2022,Calderdale,E08000033,Female,Part-Time,percent,30.1
2022,Kirklees,E08000034,Female,Part-Time,number_of_jobs_000s,9
2022,Kirklees,E08000034,Female,Part-Time,percent,31.7
2022,Leeds,E08000035,Female,Part-Time,number_of_jobs_000s,54
2022,Leeds,E08000035,Female,Part-Time,percent,43.2
2022,Wakefield,E08000036,Female,Part-Time,number_of_jobs_000s,9
2022,Wakefield,E08000036,Female,Part-Time,percent,29.2
