geography_code,ahc_income_status,Savings and Investments of Adults in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000002,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,7419.0,2014-15 - 2016-17,391821.3333333333,2.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,5568.666666666667,2014-15 - 2016-17,149410.0,4.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,5244.666666666667,2014-15 - 2016-17,149410.0,4.0
E12000002,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,79433.33333333333,2014-15 - 2016-17,1038214.6666666667,8.0
E12000002,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,8823.666666666666,2014-15 - 2016-17,1038214.6666666667,1.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,83705.66666666667,2014-15 - 2016-17,809874.0,10.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,23233.666666666668,2014-15 - 2016-17,809874.0,3.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,15234.333333333334,2014-15 - 2016-17,187379.0,8.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,6671.666666666667,2014-15 - 2016-17,187379.0,4.0
E12000003,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,84962.33333333333,2014-15 - 2016-17,733128.6666666666,12.0
E12000003,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,58767.0,2014-15 - 2016-17,733128.6666666666,8.0
E12000003,In low income (below threshold),No savings,In low income (below threshold),population,565027.0,2014-15 - 2016-17,1970755.0,29.0
E12000003,In low income (below threshold),No savings,Not in low income (at or above threshold),population,179166.0,2014-15 - 2016-17,1970755.0,9.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,29436.666666666668,2014-15 - 2016-17,350870.3333333334,8.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,13294.666666666666,2014-15 - 2016-17,350870.3333333334,4.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,25741.0,2014-15 - 2016-17,334650.6666666667,8.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,7409.666666666667,2014-15 - 2016-17,334650.6666666667,2.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,20248.666666666668,2014-15 - 2016-17,123233.66666666667,16.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,2626.3333333333335,2014-15 - 2016-17,123233.66666666667,2.0
E12000003,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,76894.33333333333,2014-15 - 2016-17,888789.6666666667,9.0
E12000003,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,7876.666666666667,2014-15 - 2016-17,888789.6666666667,1.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,63070.333333333336,2014-15 - 2016-17,704031.3333333334,9.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,30999.0,2014-15 - 2016-17,704031.3333333334,4.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,15038.0,2014-15 - 2016-17,182258.66666666666,8.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,6463.333333333333,2014-15 - 2016-17,182258.66666666666,4.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,3453.6666666666665,2014-15 - 2016-17,294347.3333333333,1.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,244379.0,2014-15 - 2016-17,294347.3333333333,83.0
E12000001,Not in low income (at or above threshold),No savings,In low income (below threshold),population,18739.333333333332,2014-15 - 2016-17,1219920.0,2.0
E12000001,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,773264.3333333334,2014-15 - 2016-17,1219920.0,63.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,1810.6666666666667,2014-15 - 2016-17,159434.0,1.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,140460.66666666666,2014-15 - 2016-17,159434.0,88.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,3499.0,2014-15 - 2016-17,151455.33333333334,2.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,136219.0,2014-15 - 2016-17,151455.33333333334,90.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,427.6666666666667,2014-15 - 2016-17,71180.66666666667,1.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,56121.333333333336,2014-15 - 2016-17,71180.66666666667,79.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,4480.666666666667,2014-15 - 2016-17,320480.0,1.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,283283.0,2014-15 - 2016-17,320480.0,88.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,5438.666666666667,2014-15 - 2016-17,293643.6666666667,2.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,245734.33333333334,2014-15 - 2016-17,293643.6666666667,84.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,2571.6666666666665,2014-15 - 2016-17,71033.0,4.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,60169.666666666664,2014-15 - 2016-17,71033.0,85.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,22814.666666666668,2014-15 - 2016-17,842148.3333333334,3.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,675661.3333333334,2014-15 - 2016-17,842148.3333333334,80.0
E12000002,Not in low income (at or above threshold),No savings,In low income (below threshold),population,51827.666666666664,2014-15 - 2016-17,3184526.0,2.0
E12000002,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,2000986.3333333333,2014-15 - 2016-17,3184526.0,63.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,12693.333333333334,2014-15 - 2016-17,436433.3333333333,3.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,376945.0,2014-15 - 2016-17,436433.3333333333,86.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,6085.0,2014-15 - 2016-17,391821.3333333333,2.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,341300.0,2014-15 - 2016-17,391821.3333333333,87.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,1971.6666666666667,2014-15 - 2016-17,149410.0,1.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,136625.0,2014-15 - 2016-17,149410.0,91.0
E12000002,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,15293.333333333334,2014-15 - 2016-17,1038214.6666666667,1.0
E12000002,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,934664.3333333334,2014-15 - 2016-17,1038214.6666666667,90.0
E12000002,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,20551.0,2014-15 - 2016-17,809874.0,3.0
E12000002,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,682383.6666666666,2014-15 - 2016-17,809874.0,84.0
E12000002,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,9930.333333333334,2014-15 - 2016-17,187379.0,5.0
E12000002,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,155542.66666666666,2014-15 - 2016-17,187379.0,83.0
E12000003,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,16061.666666666666,2014-15 - 2016-17,733128.6666666666,2.0
E12000003,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,573337.6666666666,2014-15 - 2016-17,733128.6666666666,78.0
E12000003,Not in low income (at or above threshold),No savings,In low income (below threshold),population,21260.0,2014-15 - 2016-17,1970755.0,1.0
E12000003,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,1205302.0,2014-15 - 2016-17,1970755.0,61.0
E12000003,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,10013.333333333334,2014-15 - 2016-17,350870.3333333334,3.0
E12000003,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,298125.6666666667,2014-15 - 2016-17,350870.3333333334,85.0
E12000003,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,8265.333333333334,2014-15 - 2016-17,334650.6666666667,2.0
E12000003,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,293234.6666666667,2014-15 - 2016-17,334650.6666666667,88.0
E12000003,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,2964.6666666666665,2014-15 - 2016-17,123233.66666666667,2.0
E12000003,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,97394.0,2014-15 - 2016-17,123233.66666666667,79.0
E12000003,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,18177.333333333332,2014-15 - 2016-17,888789.6666666667,2.0
E12000003,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,785841.3333333334,2014-15 - 2016-17,888789.6666666667,88.0
E12000003,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,15435.666666666666,2014-15 - 2016-17,704031.3333333334,2.0
E12000003,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,594526.3333333334,2014-15 - 2016-17,704031.3333333334,84.0
E12000003,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,2787.6666666666665,2014-15 - 2016-17,182258.66666666666,2.0
E12000003,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,157969.66666666666,2014-15 - 2016-17,182258.66666666666,87.0
E12000001,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,31709.0,2015-16 - 2017-18,255680.33333333334,12.0
E12000001,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,10476.666666666666,2015-16 - 2017-18,255680.33333333334,4.0
E12000001,In low income (below threshold),No savings,In low income (below threshold),population,296028.6666666667,2015-16 - 2017-18,1259126.6666666667,24.0
E12000001,In low income (below threshold),No savings,Not in low income (at or above threshold),population,132305.0,2015-16 - 2017-18,1259126.6666666667,11.0
E12000001,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,16429.333333333332,2015-16 - 2017-18,160249.3333333333,10.0
E12000001,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,11213.333333333334,2015-16 - 2017-18,160249.3333333333,7.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,7674.333333333333,2015-16 - 2017-18,152298.6666666667,5.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,1059.0,2015-16 - 2017-18,152298.6666666667,1.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,7347.333333333333,2015-16 - 2017-18,74759.0,10.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,6097.0,2015-16 - 2017-18,74759.0,8.0
E12000001,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,28238.0,2015-16 - 2017-18,310810.3333333334,9.0
E12000001,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,2049.0,2015-16 - 2017-18,310810.3333333334,1.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,38048.0,2015-16 - 2017-18,306921.6666666667,12.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,9520.333333333334,2015-16 - 2017-18,306921.6666666667,3.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,12880.0,2015-16 - 2017-18,70155.66666666667,18.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,421.0,2015-16 - 2017-18,70155.66666666667,1.0
E12000002,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,103326.66666666667,2015-16 - 2017-18,864371.0,12.0
E12000002,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,40773.666666666664,2015-16 - 2017-18,864371.0,5.0
E12000002,In low income (below threshold),No savings,In low income (below threshold),population,836327.0,2015-16 - 2017-18,3253916.6666666665,26.0
E12000002,In low income (below threshold),No savings,Not in low income (at or above threshold),population,306557.0,2015-16 - 2017-18,3253916.6666666665,9.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,52890.0,2015-16 - 2017-18,463100.6666666667,11.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,10573.0,2015-16 - 2017-18,463100.6666666667,2.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,29979.666666666668,2015-16 - 2017-18,375720.6666666667,8.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,7513.666666666667,2015-16 - 2017-18,375720.6666666667,2.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,6954.0,2015-16 - 2017-18,129388.33333333334,5.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,6176.0,2015-16 - 2017-18,129388.33333333334,5.0
E12000002,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,76684.0,2015-16 - 2017-18,1020006.0,8.0
E12000002,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,9562.333333333334,2015-16 - 2017-18,1020006.0,1.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,84427.66666666667,2015-16 - 2017-18,778180.6666666666,11.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,23771.666666666668,2015-16 - 2017-18,778180.6666666666,3.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,19084.333333333332,2015-16 - 2017-18,195804.0,10.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,7016.0,2015-16 - 2017-18,195804.0,4.0
E12000003,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,90385.66666666667,2015-16 - 2017-18,755669.0,12.0
E12000003,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,41912.666666666664,2015-16 - 2017-18,755669.0,6.0
E12000003,In low income (below threshold),No savings,In low income (below threshold),population,558849.0,2015-16 - 2017-18,2001205.6666666667,28.0
E12000003,In low income (below threshold),No savings,Not in low income (at or above threshold),population,175114.33333333334,2015-16 - 2017-18,2001205.6666666667,9.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,33989.333333333336,2015-16 - 2017-18,363068.3333333333,9.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,9655.666666666666,2015-16 - 2017-18,363068.3333333333,3.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,35649.0,2015-16 - 2017-18,347728.0,10.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,5792.666666666667,2015-16 - 2017-18,347728.0,2.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,18097.0,2015-16 - 2017-18,108967.66666666667,17.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,2626.3333333333335,2015-16 - 2017-18,108967.66666666667,2.0
E12000003,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,85892.0,2015-16 - 2017-18,887901.3333333334,10.0
E12000003,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,7095.333333333333,2015-16 - 2017-18,887901.3333333334,1.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,77628.66666666667,2015-16 - 2017-18,676268.6666666666,11.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,29874.666666666668,2015-16 - 2017-18,676268.6666666666,4.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,13037.666666666666,2015-16 - 2017-18,176414.0,7.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,6463.333333333333,2015-16 - 2017-18,176414.0,4.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,3369.6666666666665,2015-16 - 2017-18,255680.33333333334,1.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,210125.0,2015-16 - 2017-18,255680.33333333334,82.0
E12000001,Not in low income (at or above threshold),No savings,In low income (below threshold),population,22011.666666666668,2015-16 - 2017-18,1259126.6666666667,2.0
E12000001,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,808781.3333333334,2015-16 - 2017-18,1259126.6666666667,64.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,2808.3333333333335,2015-16 - 2017-18,160249.3333333333,2.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,129798.33333333333,2015-16 - 2017-18,160249.3333333333,81.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,4554.0,2015-16 - 2017-18,152298.6666666667,3.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,139011.33333333334,2015-16 - 2017-18,152298.6666666667,91.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,427.6666666666667,2015-16 - 2017-18,74759.0,1.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,60887.0,2015-16 - 2017-18,74759.0,81.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,7653.666666666667,2015-16 - 2017-18,310810.3333333334,2.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,272869.6666666667,2015-16 - 2017-18,310810.3333333334,88.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,9959.333333333334,2015-16 - 2017-18,306921.6666666667,3.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,249394.0,2015-16 - 2017-18,306921.6666666667,81.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,1436.3333333333333,2015-16 - 2017-18,70155.66666666667,2.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,55418.333333333336,2015-16 - 2017-18,70155.66666666667,79.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,26596.333333333332,2015-16 - 2017-18,864371.0,3.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,693674.3333333334,2015-16 - 2017-18,864371.0,80.0
E12000002,Not in low income (at or above threshold),No savings,In low income (below threshold),population,46085.333333333336,2015-16 - 2017-18,3253916.6666666665,1.0
E12000002,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,2064947.3333333333,2015-16 - 2017-18,3253916.6666666665,63.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,13842.0,2015-16 - 2017-18,463100.6666666667,3.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,385795.6666666667,2015-16 - 2017-18,463100.6666666667,83.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,8656.666666666666,2015-16 - 2017-18,375720.6666666667,2.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,329570.6666666667,2015-16 - 2017-18,375720.6666666667,88.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,1572.6666666666667,2015-16 - 2017-18,129388.33333333334,1.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,114685.66666666667,2015-16 - 2017-18,129388.33333333334,89.0
E12000002,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,18241.666666666668,2015-16 - 2017-18,1020006.0,2.0
E12000002,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,915518.0,2015-16 - 2017-18,1020006.0,90.0
E12000002,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,19147.666666666668,2015-16 - 2017-18,778180.6666666666,2.0
E12000002,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,650833.6666666666,2015-16 - 2017-18,778180.6666666666,84.0
E12000002,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,10733.333333333334,2015-16 - 2017-18,195804.0,5.0
E12000002,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,158970.33333333334,2015-16 - 2017-18,195804.0,81.0
E12000003,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,19674.0,2015-16 - 2017-18,755669.0,3.0
E12000003,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,603696.6666666666,2015-16 - 2017-18,755669.0,80.0
E12000003,Not in low income (at or above threshold),No savings,In low income (below threshold),population,24426.666666666668,2015-16 - 2017-18,2001205.6666666667,1.0
E12000003,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,1242815.6666666667,2015-16 - 2017-18,2001205.6666666667,62.0
E12000003,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,7012.0,2015-16 - 2017-18,363068.3333333333,2.0
E12000003,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,312411.3333333333,2015-16 - 2017-18,363068.3333333333,86.0
E12000003,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,7406.0,2015-16 - 2017-18,347728.0,2.0
E12000003,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,298880.3333333333,2015-16 - 2017-18,347728.0,86.0
E12000003,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,2167.6666666666665,2015-16 - 2017-18,108967.66666666667,2.0
E12000003,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,86076.66666666667,2015-16 - 2017-18,108967.66666666667,79.0
E12000003,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,18307.666666666668,2015-16 - 2017-18,887901.3333333334,2.0
E12000003,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,776606.3333333334,2015-16 - 2017-18,887901.3333333334,87.0
E12000003,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,17511.666666666668,2015-16 - 2017-18,676268.6666666666,3.0
E12000003,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,551253.6666666666,2015-16 - 2017-18,676268.6666666666,82.0
E12000003,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,450.6666666666667,2015-16 - 2017-18,176414.0,0.0
E12000003,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,156462.33333333334,2015-16 - 2017-18,176414.0,89.0
E12000001,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,31294.333333333332,2016-17 - 2018-19,252819.0,12.0
E12000001,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,14562.333333333334,2016-17 - 2018-19,252819.0,6.0
E12000001,In low income (below threshold),No savings,In low income (below threshold),population,313656.6666666667,2016-17 - 2018-19,1295146.6666666665,24.0
E12000001,In low income (below threshold),No savings,Not in low income (at or above threshold),population,125703.66666666667,2016-17 - 2018-19,1295146.6666666665,10.0
E12000001,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,16354.0,2016-17 - 2018-19,156326.66666666666,10.0
E12000001,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,16783.333333333332,2016-17 - 2018-19,156326.66666666666,11.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,8898.333333333334,2016-17 - 2018-19,137718.66666666666,6.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,478.0,2016-17 - 2018-19,137718.66666666666,0.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,6631.333333333333,2016-17 - 2018-19,62504.33333333333,11.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,4531.0,2016-17 - 2018-19,62504.33333333333,7.0
E12000001,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,31833.0,2016-17 - 2018-19,324153.3333333333,10.0
E12000001,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,838.6666666666666,2016-17 - 2018-19,324153.3333333333,0.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,35822.0,2016-17 - 2018-19,311331.6666666666,12.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,5869.333333333333,2016-17 - 2018-19,311331.6666666666,2.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,8081.666666666667,2016-17 - 2018-19,61238.33333333333,13.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,421.0,2016-17 - 2018-19,61238.33333333333,1.0
E12000002,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,113946.0,2016-17 - 2018-19,917956.0,12.0
E12000002,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,36073.0,2016-17 - 2018-19,917956.0,4.0
E12000002,In low income (below threshold),No savings,In low income (below threshold),population,833967.3333333334,2016-17 - 2018-19,3317665.666666667,25.0
E12000002,In low income (below threshold),No savings,Not in low income (at or above threshold),population,268856.0,2016-17 - 2018-19,3317665.666666667,8.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,49448.0,2016-17 - 2018-19,438230.6666666666,11.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,10864.666666666666,2016-17 - 2018-19,438230.6666666666,2.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,31427.666666666668,2016-17 - 2018-19,384698.0,8.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,13400.333333333334,2016-17 - 2018-19,384698.0,3.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,6510.666666666667,2016-17 - 2018-19,119727.66666666667,5.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,931.3333333333334,2016-17 - 2018-19,119727.66666666667,1.0
E12000002,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,89298.66666666667,2016-17 - 2018-19,1018543.0,9.0
