Financial Year,Location in the United Kingdom of the Household of the Individual (please calculate three-year averages - click on i for the correct method),Type of Individual by Age Category,Number of Children in the Family of the Individual,Age of the Youngest Child in the Family of the Individual,Tenure Type of the Household of the Individual,Savings and Investments of Adults in the Family of the Individual,Ethnic Group of the Head of the Household (please calculate three-year averages - click on i for the correct method),not_in_low_income_at_or_above_threshold_,in_low_income_below_threshold_
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,5 to 10,Social rented sector tenants,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,5 to 10,Social rented sector tenants,"£8,000 but less than £10,000",White,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"Less than £1,500",Asian/ Asian British,5724.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"Less than £1,500",Black/ African/ Caribbean/ Black British,4696.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"Less than £1,500",Mixed/ Multiple Ethnic Groups,5648.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"Less than £1,500",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"Less than £1,500",White,43404.0,1531.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,No savings,Asian/ Asian British,8940.0,9668.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,No savings,Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,No savings,Mixed/ Multiple Ethnic Groups,10318.0,1099.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,No savings,Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,No savings,White,111527.0,28221.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Asian/ Asian British,6518.0,3974.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Other Ethnic Group,1311.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",White,9928.0,3572.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,2824.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Other Ethnic Group,2864.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",White,16026.0,3030.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",White,6863.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£20,000 or more",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£20,000 or more",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£20,000 or more",Mixed/ Multiple Ethnic Groups,1089.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£20,000 or more",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£20,000 or more",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£20,000 or more",White,15387.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Asian/ Asian British,0.0,4936.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Other Ethnic Group,0.0,1032.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",White,31509.0,13117.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",White,15345.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Black/ African/ Caribbean/ Black British,921.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Other Ethnic Group,2582.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",White,166984.0,9772.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,No savings,Asian/ Asian British,21949.0,35230.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,No savings,Black/ African/ Caribbean/ Black British,0.0,1228.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,No savings,Mixed/ Multiple Ethnic Groups,1209.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,No savings,Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,No savings,White,286656.0,39413.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Asian/ Asian British,1112.0,1209.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,992.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",White,72202.0,6201.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Asian/ Asian British,0.0,3014.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",White,73937.0,5383.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",White,39417.0,795.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Asian/ Asian British,6084.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Black/ African/ Caribbean/ Black British,872.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Other Ethnic Group,2156.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",White,204478.0,12587.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Asian/ Asian British,0.0,5200.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Other Ethnic Group,1231.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",White,165174.0,14870.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Mixed/ Multiple Ethnic Groups,1891.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",White,44109.0,4228.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Mixed/ Multiple Ethnic Groups,1238.0,1775.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"Less than £1,500",White,21970.0,8423.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,No savings,Asian/ Asian British,6947.0,24787.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,No savings,Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,No savings,Mixed/ Multiple Ethnic Groups,1384.0,1384.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,No savings,Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,No savings,White,132005.0,67092.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,1167.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",White,10252.0,1243.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",White,2054.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",White,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£20,000 or more",White,6752.0,1026.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",White,14513.0,1924.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Asian/ Asian British,0.0,1238.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",White,1433.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"Less than £1,500",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"Less than £1,500",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"Less than £1,500",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"Less than £1,500",White,8770.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,No savings,Asian/ Asian British,5364.0,2456.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,No savings,Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,No savings,Mixed/ Multiple Ethnic Groups,4848.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,No savings,Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,No savings,White,29043.0,8992.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",White,5970.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Other Ethnic Group,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",White,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,Yorkshire and The Humber (E12000003),Working-Age,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
