geography_code,ahc_income_status,Ethnic Group of the Head of the Household,bhc_income_status,variable_name,value,date,population,percent
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2012-13 - 2014-15,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2012-13 - 2014-15,39914.0,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,17499.666666666668,2012-13 - 2014-15,39914.0,44.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,88972.0,2012-13 - 2014-15,4760828.333333334,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3753070.3333333335,2012-13 - 2014-15,4760828.333333334,79.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,12182.0,2013-14 - 2015-16,47886.333333333336,25.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,5267.666666666667,2013-14 - 2015-16,47886.333333333336,11.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,1344.0,2013-14 - 2015-16,8827.666666666668,15.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,2224.0,2013-14 - 2015-16,8827.666666666668,25.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,3690.3333333333335,2013-14 - 2015-16,8226.333333333334,45.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,968.6666666666666,2013-14 - 2015-16,8226.333333333334,12.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,4185.666666666667,2013-14 - 2015-16,13675.666666666668,31.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,0.0,2013-14 - 2015-16,13675.666666666668,0.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,405948.3333333333,2013-14 - 2015-16,2492890.0,16.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,136047.0,2013-14 - 2015-16,2492890.0,5.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,143916.66666666666,2013-14 - 2015-16,439536.3333333333,33.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,32469.0,2013-14 - 2015-16,439536.3333333333,7.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,51669.666666666664,2013-14 - 2015-16,131021.66666666666,39.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,15043.0,2013-14 - 2015-16,131021.66666666666,11.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,9307.666666666666,2013-14 - 2015-16,46082.0,20.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3120.0,2013-14 - 2015-16,46082.0,7.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,31952.666666666668,2013-14 - 2015-16,88929.66666666667,36.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,14657.666666666666,2013-14 - 2015-16,88929.66666666667,16.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,889746.3333333334,2013-14 - 2015-16,6305267.666666666,14.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,373372.3333333333,2013-14 - 2015-16,6305267.666666666,6.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,133668.0,2013-14 - 2015-16,377860.3333333334,35.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,32400.333333333332,2013-14 - 2015-16,377860.3333333334,9.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,30422.666666666668,2013-14 - 2015-16,75017.66666666666,41.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,1687.3333333333333,2013-14 - 2015-16,75017.66666666666,2.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,6127.333333333333,2013-14 - 2015-16,28163.0,22.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,6295.0,2013-14 - 2015-16,28163.0,22.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,16223.333333333334,2013-14 - 2015-16,48982.333333333336,33.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,6236.333333333333,2013-14 - 2015-16,48982.333333333336,13.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,667156.6666666666,2013-14 - 2015-16,4733854.666666667,14.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,255427.66666666666,2013-14 - 2015-16,4733854.666666667,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,1050.0,2013-14 - 2015-16,47886.333333333336,2.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,29386.666666666668,2013-14 - 2015-16,47886.333333333336,61.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2013-14 - 2015-16,8827.666666666668,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5259.666666666667,2013-14 - 2015-16,8827.666666666668,60.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2013-14 - 2015-16,8226.333333333334,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3567.3333333333335,2013-14 - 2015-16,8226.333333333334,43.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2013-14 - 2015-16,13675.666666666668,0.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,9490.0,2013-14 - 2015-16,13675.666666666668,69.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,37939.666666666664,2013-14 - 2015-16,2492890.0,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1912955.0,2013-14 - 2015-16,2492890.0,77.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,15483.666666666666,2013-14 - 2015-16,439536.3333333333,4.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,247667.0,2013-14 - 2015-16,439536.3333333333,56.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,2296.3333333333335,2013-14 - 2015-16,131021.66666666666,2.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,62012.666666666664,2013-14 - 2015-16,131021.66666666666,47.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,686.3333333333334,2013-14 - 2015-16,46082.0,1.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,32968.0,2013-14 - 2015-16,46082.0,72.0
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2013-14 - 2015-16,88929.66666666667,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,42319.333333333336,2013-14 - 2015-16,88929.66666666667,48.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,114841.66666666667,2013-14 - 2015-16,6305267.666666666,2.0
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4927307.333333333,2013-14 - 2015-16,6305267.666666666,78.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,9369.0,2013-14 - 2015-16,377860.3333333334,2.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,202423.0,2013-14 - 2015-16,377860.3333333334,54.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,2441.0,2013-14 - 2015-16,75017.66666666666,3.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,40466.666666666664,2013-14 - 2015-16,75017.66666666666,54.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2013-14 - 2015-16,28163.0,0.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,15740.666666666666,2013-14 - 2015-16,28163.0,56.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2013-14 - 2015-16,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2013-14 - 2015-16,48982.333333333336,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,26522.666666666668,2013-14 - 2015-16,48982.333333333336,54.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,85804.33333333333,2013-14 - 2015-16,4733854.666666667,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3725466.0,2013-14 - 2015-16,4733854.666666667,79.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,11129.333333333334,2014-15 - 2016-17,45926.0,24.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,7296.333333333333,2014-15 - 2016-17,45926.0,16.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,2992.6666666666665,2014-15 - 2016-17,13690.0,22.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,2224.0,2014-15 - 2016-17,13690.0,16.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,6263.0,2014-15 - 2016-17,10947.0,57.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,10947.0,0.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,6463.0,2014-15 - 2016-17,18991.666666666664,34.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,18991.666666666664,0.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,420729.6666666667,2014-15 - 2016-17,2491939.3333333335,17.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,144343.33333333334,2014-15 - 2016-17,2491939.3333333335,6.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,187426.33333333334,2014-15 - 2016-17,519665.6666666666,36.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,39749.333333333336,2014-15 - 2016-17,519665.6666666666,8.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,49151.0,2014-15 - 2016-17,122571.66666666666,40.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,14152.0,2014-15 - 2016-17,122571.66666666666,12.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,15176.0,2014-15 - 2016-17,53543.333333333336,28.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,2240.6666666666665,2014-15 - 2016-17,53543.333333333336,4.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,28422.333333333332,2014-15 - 2016-17,82679.33333333333,34.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,14105.0,2014-15 - 2016-17,82679.33333333333,17.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,899950.3333333334,2014-15 - 2016-17,6261346.666666667,14.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,344158.3333333333,2014-15 - 2016-17,6261346.666666667,5.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,138046.33333333334,2014-15 - 2016-17,346772.0,40.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,22424.333333333332,2014-15 - 2016-17,346772.0,6.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,34839.0,2014-15 - 2016-17,73298.66666666666,48.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,2943.6666666666665,2014-15 - 2016-17,73298.66666666666,4.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,7205.0,2014-15 - 2016-17,29887.666666666668,24.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,4762.333333333333,2014-15 - 2016-17,29887.666666666668,16.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,15903.0,2014-15 - 2016-17,59818.33333333333,27.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,4778.333333333333,2014-15 - 2016-17,59818.33333333333,8.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,684425.0,2014-15 - 2016-17,4777941.333333333,14.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,271694.0,2014-15 - 2016-17,4777941.333333333,6.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,1050.0,2014-15 - 2016-17,45926.0,2.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,26450.333333333332,2014-15 - 2016-17,45926.0,58.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2014-15 - 2016-17,13690.0,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,8473.333333333334,2014-15 - 2016-17,13690.0,62.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2014-15 - 2016-17,10947.0,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,4684.0,2014-15 - 2016-17,10947.0,43.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2014-15 - 2016-17,18991.666666666664,0.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,12528.666666666666,2014-15 - 2016-17,18991.666666666664,66.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,39371.333333333336,2014-15 - 2016-17,2491939.3333333335,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1887495.0,2014-15 - 2016-17,2491939.3333333335,76.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,16288.666666666666,2014-15 - 2016-17,519665.6666666666,3.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,276201.3333333333,2014-15 - 2016-17,519665.6666666666,53.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,887.6666666666666,2014-15 - 2016-17,122571.66666666666,1.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,58381.0,2014-15 - 2016-17,122571.66666666666,48.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,1128.3333333333333,2014-15 - 2016-17,53543.333333333336,2.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,34998.333333333336,2014-15 - 2016-17,53543.333333333336,65.0
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2014-15 - 2016-17,82679.33333333333,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,40152.0,2014-15 - 2016-17,82679.33333333333,49.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,122862.33333333333,2014-15 - 2016-17,6261346.666666667,2.0
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4894375.666666667,2014-15 - 2016-17,6261346.666666667,78.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,8909.333333333334,2014-15 - 2016-17,346772.0,3.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,177392.0,2014-15 - 2016-17,346772.0,51.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,1098.0,2014-15 - 2016-17,73298.66666666666,1.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,34418.0,2014-15 - 2016-17,73298.66666666666,47.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,1616.0,2014-15 - 2016-17,29887.666666666668,5.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,16304.333333333334,2014-15 - 2016-17,29887.666666666668,55.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2014-15 - 2016-17,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2014-15 - 2016-17,59818.33333333333,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,39137.0,2014-15 - 2016-17,59818.33333333333,65.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,83342.33333333333,2014-15 - 2016-17,4777941.333333333,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3738480.0,2014-15 - 2016-17,4777941.333333333,78.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,22750.0,2015-16 - 2017-18,66206.66666666666,34.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,9809.0,2015-16 - 2017-18,66206.66666666666,15.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,5607.0,2015-16 - 2017-18,13178.333333333332,43.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,2224.0,2015-16 - 2017-18,13178.333333333332,17.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,5781.0,2015-16 - 2017-18,13122.666666666668,44.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,13122.666666666668,0.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,10019.0,2015-16 - 2017-18,34487.66666666667,29.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,34487.66666666667,0.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,394197.6666666667,2015-16 - 2017-18,2463006.3333333335,16.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,161108.33333333334,2015-16 - 2017-18,2463006.3333333335,7.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,201574.0,2015-16 - 2017-18,583413.3333333334,35.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,33250.666666666664,2015-16 - 2017-18,583413.3333333334,6.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,49543.333333333336,2015-16 - 2017-18,120326.0,41.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,10122.0,2015-16 - 2017-18,120326.0,8.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,14555.333333333334,2015-16 - 2017-18,56114.66666666667,26.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3066.3333333333335,2015-16 - 2017-18,56114.66666666667,5.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,32775.0,2015-16 - 2017-18,78836.66666666667,42.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,10477.333333333334,2015-16 - 2017-18,78836.66666666667,13.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,911225.6666666666,2015-16 - 2017-18,6241797.333333333,15.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,355027.0,2015-16 - 2017-18,6241797.333333333,6.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,126217.33333333333,2015-16 - 2017-18,330375.0,38.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,19658.333333333332,2015-16 - 2017-18,330375.0,6.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,31050.333333333332,2015-16 - 2017-18,68505.33333333333,45.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5743.0,2015-16 - 2017-18,68505.33333333333,8.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,20738.0,2015-16 - 2017-18,40548.66666666667,51.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,7367.666666666667,2015-16 - 2017-18,40548.66666666667,18.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,21871.0,2015-16 - 2017-18,68006.0,32.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,2274.6666666666665,2015-16 - 2017-18,68006.0,3.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,713651.6666666666,2015-16 - 2017-18,4809787.666666667,15.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,243491.33333333334,2015-16 - 2017-18,4809787.666666667,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,2015-16 - 2017-18,66206.66666666666,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,33647.666666666664,2015-16 - 2017-18,66206.66666666666,51.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2015-16 - 2017-18,13178.333333333332,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5347.333333333333,2015-16 - 2017-18,13178.333333333332,41.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2015-16 - 2017-18,13122.666666666668,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,7341.666666666667,2015-16 - 2017-18,13122.666666666668,56.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,482.0,2015-16 - 2017-18,34487.66666666667,1.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,23986.666666666668,2015-16 - 2017-18,34487.66666666667,70.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,51738.666666666664,2015-16 - 2017-18,2463006.3333333335,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1855961.6666666667,2015-16 - 2017-18,2463006.3333333335,75.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,26206.666666666668,2015-16 - 2017-18,583413.3333333334,4.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,322382.0,2015-16 - 2017-18,583413.3333333334,55.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,917.6666666666666,2015-16 - 2017-18,120326.0,1.0
