geography_code,ahc_income_status,Age of the Youngest Child in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,594856.0,2003-04 - 2005-06,2430440.666666667,24.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,598532.6666666666,2004-05 - 2006-07,2452390.0,24.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,660217.3333333334,2005-06 - 2007-08,2489982.0,27.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,684079.0,2006-07 - 2008-09,2562103.0,27.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,651460.3333333333,2007-08 - 2009-10,2581641.6666666665,25.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,595159.6666666666,2008-09 - 2010-11,2622784.0,23.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,567367.3333333333,2009-10 - 2011-12,2679525.333333333,21.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,565082.6666666667,2010-11 - 2012-13,2707316.666666667,21.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,516553.6666666666,2011-12 - 2013-14,2760004.6666666665,19.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,521706.6666666667,2012-13 - 2014-15,2741697.0,19.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,557412.0,2013-14 - 2015-16,2758353.3333333335,20.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,615726.3333333333,2014-15 - 2016-17,2733497.0,23.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,685038.0,2015-16 - 2017-18,2777204.666666667,25.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,726469.3333333334,2016-17 - 2018-19,2785374.333333333,26.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,786364.6666666667,2017-18 - 2019-20,2791552.6666666665,28.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,736821.3333333334,2018-19 - 2021-22,2645250.0,28.0
E12999901,In low income (below threshold),0 to 4,In low income (below threshold),population,720527.0,2019-20 - 2021-22,2594626.5,28.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,182682.6666666667,1994-95 - 1996-97,2799133.333333333,7.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,177908.0,1995-96 - 1997-98,2737354.3333333335,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,163822.3333333333,1996-97 - 1998-99,2662333.6666666665,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,162472.66666666666,1997-98 - 1999-00,2602488.0,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,167153.3333333333,1998-99 - 2000-01,2552421.666666667,7.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,162818.6666666667,1999-00 - 2001-02,2516397.0,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,167938.33333333334,2000-01 - 2002-03,2473180.6666666665,7.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,163303.33333333334,2001-02 - 2003-04,2458741.0,7.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,146792.6666666667,2002-03 - 2004-05,2440418.333333333,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,156493.3333333333,2003-04 - 2005-06,2430440.666666667,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,178335.33333333334,2004-05 - 2006-07,2452390.0,7.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,203297.6666666667,2005-06 - 2007-08,2489982.0,8.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,202534.0,2006-07 - 2008-09,2562103.0,8.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,212956.33333333334,2007-08 - 2009-10,2581641.6666666665,8.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,222974.0,2008-09 - 2010-11,2622784.0,9.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,254172.6666666667,2009-10 - 2011-12,2679525.333333333,9.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,268144.6666666667,2010-11 - 2012-13,2707316.666666667,10.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,287871.0,2011-12 - 2013-14,2760004.6666666665,10.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,259131.33333333334,2012-13 - 2014-15,2741697.0,9.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,260466.66666666663,2013-14 - 2015-16,2758353.3333333335,9.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,258156.3333333333,2014-15 - 2016-17,2733497.0,9.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,247529.33333333337,2015-16 - 2017-18,2777204.666666667,9.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,212187.3333333333,2016-17 - 2018-19,2785374.333333333,8.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,181345.0,2017-18 - 2019-20,2791552.6666666665,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,170659.6666666667,2018-19 - 2021-22,2645250.0,6.0
E12999901,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,161391.5,2019-20 - 2021-22,2594626.5,6.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,236407.66666666666,1994-95 - 1996-97,1346790.6666666665,18.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,246351.6666666667,1995-96 - 1997-98,1356138.0,18.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,260325.0,1996-97 - 1998-99,1344762.0,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,267550.0,1997-98 - 1999-00,1379559.6666666665,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,273571.6666666667,1998-99 - 2000-01,1371616.0,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,265985.3333333333,1999-00 - 2001-02,1364154.0,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,254601.66666666666,2000-01 - 2002-03,1331483.3333333333,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,265017.3333333334,2001-02 - 2003-04,1324849.0,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,277006.0,2002-03 - 2004-05,1321160.0,21.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,290744.0,2003-04 - 2005-06,1361582.3333333333,21.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,275176.0,2004-05 - 2006-07,1380946.6666666667,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,279186.3333333333,2005-06 - 2007-08,1404428.6666666667,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,273413.6666666667,2006-07 - 2008-09,1368770.0,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,271278.6666666667,2007-08 - 2009-10,1364291.3333333333,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,272589.0,2008-09 - 2010-11,1364492.6666666665,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,260459.0,2009-10 - 2011-12,1389778.6666666667,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,257435.33333333334,2010-11 - 2012-13,1354319.0,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,229757.66666666666,2011-12 - 2013-14,1303878.6666666665,18.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,247250.6666666667,2012-13 - 2014-15,1276526.6666666667,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,240620.6666666667,2013-14 - 2015-16,1231477.6666666667,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,243863.6666666667,2014-15 - 2016-17,1187707.3333333335,21.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,226696.66666666666,2015-16 - 2017-18,1141589.0,20.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,218749.0,2016-17 - 2018-19,1164854.3333333335,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,230117.6666666667,2017-18 - 2019-20,1208797.6666666667,19.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,197893.6666666667,2018-19 - 2021-22,1216587.6666666667,16.0
E12999901,In low income (below threshold),11 to 15,In low income (below threshold),population,202308.0,2019-20 - 2021-22,1225123.0,17.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,79956.33333333333,1994-95 - 1996-97,1346790.6666666665,6.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,72912.33333333333,1995-96 - 1997-98,1356138.0,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,71248.0,1996-97 - 1998-99,1344762.0,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,74547.0,1997-98 - 1999-00,1379559.6666666665,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,79995.0,1998-99 - 2000-01,1371616.0,6.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,70166.33333333333,1999-00 - 2001-02,1364154.0,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,56497.666666666664,2000-01 - 2002-03,1331483.3333333333,4.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,53668.333333333336,2001-02 - 2003-04,1324849.0,4.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,61056.33333333333,2002-03 - 2004-05,1321160.0,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,69487.0,2003-04 - 2005-06,1361582.3333333333,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,65748.0,2004-05 - 2006-07,1380946.6666666667,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,64373.666666666664,2005-06 - 2007-08,1404428.6666666667,5.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,75751.33333333334,2006-07 - 2008-09,1368770.0,6.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,91622.0,2007-08 - 2009-10,1364291.3333333333,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,97490.66666666666,2008-09 - 2010-11,1364492.6666666665,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,96416.0,2009-10 - 2011-12,1389778.6666666667,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,88459.0,2010-11 - 2012-13,1354319.0,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,89760.33333333334,2011-12 - 2013-14,1303878.6666666665,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,87747.66666666667,2012-13 - 2014-15,1276526.6666666667,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,81020.0,2013-14 - 2015-16,1231477.6666666667,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,78847.66666666667,2014-15 - 2016-17,1187707.3333333335,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,69476.0,2015-16 - 2017-18,1141589.0,6.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,78152.66666666666,2016-17 - 2018-19,1164854.3333333335,7.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,77850.33333333334,2017-18 - 2019-20,1208797.6666666667,6.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,101485.33333333334,2018-19 - 2021-22,1216587.6666666667,8.0
E12999901,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,105641.0,2019-20 - 2021-22,1225123.0,9.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,54898.333333333336,1994-95 - 1996-97,344342.3333333334,16.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,45896.0,1995-96 - 1997-98,338306.6666666667,14.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,48368.0,1996-97 - 1998-99,368588.6666666666,13.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,50185.0,1997-98 - 1999-00,358790.3333333334,14.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,57323.66666666667,1998-99 - 2000-01,385318.66666666674,15.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,62460.666666666664,1999-00 - 2001-02,385670.6666666666,16.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,56987.33333333333,2000-01 - 2002-03,385545.0,15.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,54444.66666666667,2001-02 - 2003-04,393104.6666666666,14.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,46067.66666666667,2002-03 - 2004-05,376180.0,12.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,54805.33333333333,2003-04 - 2005-06,368080.0,15.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,52795.66666666667,2004-05 - 2006-07,360267.6666666666,15.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,64022.33333333333,2005-06 - 2007-08,398962.0,16.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,56406.0,2006-07 - 2008-09,452646.6666666667,12.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,82846.0,2007-08 - 2009-10,493259.0,17.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,87134.66666666666,2008-09 - 2010-11,501071.3333333334,17.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,88319.33333333333,2009-10 - 2011-12,517898.6666666666,17.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,82147.66666666667,2010-11 - 2012-13,546932.0,15.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,105382.0,2011-12 - 2013-14,567945.3333333334,19.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,113567.66666666666,2012-13 - 2014-15,544951.3333333334,21.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,107724.66666666666,2013-14 - 2015-16,508383.3333333334,21.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,87500.33333333334,2014-15 - 2016-17,494041.3333333334,18.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,80823.0,2015-16 - 2017-18,487247.6666666667,17.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,93050.66666666666,2016-17 - 2018-19,487643.6666666666,19.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,88889.0,2017-18 - 2019-20,476351.99999999994,19.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,75989.0,2018-19 - 2021-22,453055.66666666674,17.0
E12999901,In low income (below threshold),16 to 19,In low income (below threshold),population,52752.0,2019-20 - 2021-22,434261.5,12.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,9843.0,1994-95 - 1996-97,344342.3333333334,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,10293.666666666668,1995-96 - 1997-98,338306.6666666667,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,10522.333333333332,1996-97 - 1998-99,368588.6666666666,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,10354.666666666668,1997-98 - 1999-00,358790.3333333334,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,12571.666666666666,1998-99 - 2000-01,385318.66666666674,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,16312.0,1999-00 - 2001-02,385670.6666666666,4.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,17919.333333333332,2000-01 - 2002-03,385545.0,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,20427.333333333332,2001-02 - 2003-04,393104.6666666666,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,18839.333333333332,2002-03 - 2004-05,376180.0,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,19856.0,2003-04 - 2005-06,368080.0,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,15162.333333333334,2004-05 - 2006-07,360267.6666666666,4.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,13865.333333333332,2005-06 - 2007-08,398962.0,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,18184.666666666668,2006-07 - 2008-09,452646.6666666667,4.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,22263.666666666664,2007-08 - 2009-10,493259.0,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,27574.0,2008-09 - 2010-11,501071.3333333334,6.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,25584.0,2009-10 - 2011-12,517898.6666666666,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,30525.666666666664,2010-11 - 2012-13,546932.0,6.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,28413.0,2011-12 - 2013-14,567945.3333333334,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,24920.333333333336,2012-13 - 2014-15,544951.3333333334,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,29098.666666666668,2013-14 - 2015-16,508383.3333333334,6.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,29055.0,2014-15 - 2016-17,494041.3333333334,6.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,27060.0,2015-16 - 2017-18,487247.6666666667,6.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,12615.333333333332,2016-17 - 2018-19,487643.6666666666,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,12868.666666666666,2017-18 - 2019-20,476351.99999999994,3.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,21181.333333333336,2018-19 - 2021-22,453055.66666666674,5.0
E12999901,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,29068.5,2019-20 - 2021-22,434261.5,7.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,495141.3333333334,1994-95 - 1996-97,2020223.6666666665,25.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,512241.6666666667,1995-96 - 1997-98,2042107.0,25.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,552861.0,1996-97 - 1998-99,2068000.666666667,27.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,532874.6666666667,1997-98 - 1999-00,2051129.3333333335,26.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,488827.3333333334,1998-99 - 2000-01,2051674.0,24.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,434679.3333333334,1999-00 - 2001-02,2044109.0,21.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,437446.0,2000-01 - 2002-03,2060377.0,21.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,442403.0,2001-02 - 2003-04,2043883.6666666665,22.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,438933.3333333334,2002-03 - 2004-05,2050859.6666666667,21.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,428470.0,2003-04 - 2005-06,2026824.6666666665,21.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,448954.6666666667,2004-05 - 2006-07,1990123.3333333335,23.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,443886.6666666667,2005-06 - 2007-08,1903685.6666666667,23.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,449761.3333333334,2006-07 - 2008-09,1826668.6666666665,25.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,423484.3333333333,2007-08 - 2009-10,1791569.0,24.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,396662.3333333333,2008-09 - 2010-11,1777546.0,22.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,335667.6666666666,2009-10 - 2011-12,1731578.0,19.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,310114.3333333333,2010-11 - 2012-13,1724048.3333333333,18.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,288693.6666666667,2011-12 - 2013-14,1728884.3333333335,17.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,308070.0,2012-13 - 2014-15,1809437.0,17.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,324442.3333333333,2013-14 - 2015-16,1863115.6666666665,17.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,361294.6666666667,2014-15 - 2016-17,1920618.0000000002,19.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,359923.3333333334,2015-16 - 2017-18,1921345.0,19.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,375316.3333333333,2016-17 - 2018-19,1947736.0,19.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,390262.0,2017-18 - 2019-20,1947222.3333333333,20.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,427057.6666666667,2018-19 - 2021-22,2118086.333333333,20.0
E12999901,In low income (below threshold),5 to 10,In low income (below threshold),population,435538.0,2019-20 - 2021-22,2164909.5,20.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,109070.66666666667,1994-95 - 1996-97,2020223.6666666665,5.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,119150.66666666667,1995-96 - 1997-98,2042107.0,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,109455.33333333333,1996-97 - 1998-99,2068000.666666667,5.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,113460.66666666667,1997-98 - 1999-00,2051129.3333333335,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,108642.33333333334,1998-99 - 2000-01,2051674.0,5.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,114785.33333333334,1999-00 - 2001-02,2044109.0,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,117946.66666666667,2000-01 - 2002-03,2060377.0,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,123478.66666666666,2001-02 - 2003-04,2043883.6666666665,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,108691.66666666667,2002-03 - 2004-05,2050859.6666666667,5.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,114422.0,2003-04 - 2005-06,2026824.6666666665,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,114070.33333333334,2004-05 - 2006-07,1990123.3333333335,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,119823.33333333334,2005-06 - 2007-08,1903685.6666666667,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,112296.66666666667,2006-07 - 2008-09,1826668.6666666665,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,121812.33333333333,2007-08 - 2009-10,1791569.0,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,129506.33333333334,2008-09 - 2010-11,1777546.0,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,131440.66666666666,2009-10 - 2011-12,1731578.0,8.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,123881.0,2010-11 - 2012-13,1724048.3333333333,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,119976.0,2011-12 - 2013-14,1728884.3333333335,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,132799.0,2012-13 - 2014-15,1809437.0,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,127898.0,2013-14 - 2015-16,1863115.6666666665,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,128205.0,2014-15 - 2016-17,1920618.0000000002,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,122262.66666666667,2015-16 - 2017-18,1921345.0,6.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,126893.66666666666,2016-17 - 2018-19,1947736.0,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,133947.33333333334,2017-18 - 2019-20,1947222.3333333333,7.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,175875.66666666666,2018-19 - 2021-22,2118086.333333333,8.0
E12999901,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,202535.0,2019-20 - 2021-22,2164909.5,9.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1192408.0,1994-95 - 1996-97,7634531.0,16.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1212424.6666666665,1995-96 - 1997-98,7646631.0,16.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1243948.3333333333,1996-97 - 1998-99,7655386.666666666,16.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1257523.0,1997-98 - 1999-00,7683560.0,16.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1258453.6666666667,1998-99 - 2000-01,7698151.666666667,16.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1238257.3333333333,1999-00 - 2001-02,7738968.666666667,16.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1194947.0,2000-01 - 2002-03,7804729.0,15.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1133850.3333333333,2001-02 - 2003-04,7860995.666666666,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1068162.3333333335,2002-03 - 2004-05,7936503.333333334,13.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1059371.6666666665,2003-04 - 2005-06,8002996.666666666,13.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1121601.3333333333,2004-05 - 2006-07,8073452.0,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1183669.6666666667,2005-06 - 2007-08,8129555.0,15.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1194653.3333333333,2006-07 - 2008-09,8181214.0,15.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1184410.3333333333,2007-08 - 2009-10,8226943.666666666,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1162547.0,2008-09 - 2010-11,8260261.666666667,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1185533.6666666667,2009-10 - 2011-12,8305654.0,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1163048.0,2010-11 - 2012-13,8388694.666666666,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1159946.6666666667,2011-12 - 2013-14,8422218.0,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1169210.0,2012-13 - 2014-15,8441093.0,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1177341.6666666667,2013-14 - 2015-16,8484891.333333334,14.0
